Date/Time,  precip,  mean_Rn/Rs,Plot
31/05/2012 23:15,0,-7.87775,control
31/05/2012 23:45,0,-7.82619,control
01/06/2012 00:15,0,-6.77111,control
01/06/2012 00:45,0,-6.29699,control
01/06/2012 01:15,0,-6.08995,control
01/06/2012 01:45,0,-5.80514,control
01/06/2012 02:15,0,-7.45506,control
01/06/2012 02:45,0,-7.4832,control
01/06/2012 03:15,0,-7.28633,control
01/06/2012 03:45,0,-6.17966,control
01/06/2012 04:15,0,-1.46839,control
01/06/2012 04:45,0,-0.23443,control
01/06/2012 05:15,0,13.8019,control
01/06/2012 05:45,0,28.6572,control
01/06/2012 06:15,0,65.0003,control
01/06/2012 06:45,0,69.1008,control
01/06/2012 07:15,0,58.9714,control
01/06/2012 07:45,0,98.3227,control
01/06/2012 08:15,0,223.102,control
01/06/2012 08:45,0,112.198,control
01/06/2012 09:15,0,94.2297,control
01/06/2012 09:45,0,350.677,control
01/06/2012 10:15,0,413.14,control
01/06/2012 10:45,0,519.962,control
01/06/2012 11:15,0,494.882,control
01/06/2012 11:45,0,606.853,control
01/06/2012 12:15,0,565.727,control
01/06/2012 12:45,0,645.642,control
01/06/2012 13:15,0,437.88,control
01/06/2012 13:45,0,585.303,control
01/06/2012 14:15,0,380.163,control
01/06/2012 14:45,0,525.167,control
01/06/2012 15:15,0,354.299,control
01/06/2012 15:45,0,380.092,control
01/06/2012 16:15,0,286.127,control
01/06/2012 16:45,0,189.028,control
01/06/2012 17:15,0,175.052,control
01/06/2012 17:45,0,141.771,control
01/06/2012 18:15,0,46.112,control
01/06/2012 18:45,0,-30.1005,control
01/06/2012 19:15,0,-38.0249,control
01/06/2012 19:45,0,-46.3431,control
01/06/2012 20:15,0,-52.3797,control
01/06/2012 20:45,0,-29.4932,control
01/06/2012 21:15,0,-14.6242,control
01/06/2012 21:45,0,-7.69423,control
01/06/2012 22:15,0,-8.00385,control
01/06/2012 22:45,0,-9.13153,control
01/06/2012 23:15,0,-10.4841,control
01/06/2012 23:45,0,-11.7701,control
02/06/2012 00:15,0,-16.2436,control
02/06/2012 00:45,0,-17.4529,control
02/06/2012 01:15,0,-10.6099,control
02/06/2012 01:45,0,-11.3521,control
02/06/2012 02:15,0,-11.3729,control
02/06/2012 02:45,0,-10.5891,control
02/06/2012 03:15,0,-10.2459,control
02/06/2012 03:45,0,-7.94863,control
02/06/2012 04:15,0,2.86245,control
02/06/2012 04:45,0,30.3381,control
02/06/2012 05:15,0,56.6831,control
02/06/2012 05:45,0,59.7388,control
02/06/2012 06:15,0,62.2455,control
02/06/2012 06:45,0,74.7924,control
02/06/2012 07:15,0,114.675,control
02/06/2012 07:45,0,211.73,control
02/06/2012 08:15,0,414.146,control
02/06/2012 08:45,0,431.733,control
02/06/2012 09:15,0,287.271,control
02/06/2012 09:45,0,315.128,control
02/06/2012 10:15,0,466.289,control
02/06/2012 10:45,0,243.401,control
02/06/2012 11:15,0,232.001,control
02/06/2012 11:45,0,374.821,control
02/06/2012 12:15,0,342.82,control
02/06/2012 12:45,0,389.795,control
02/06/2012 13:15,0,442.296,control
02/06/2012 13:45,0,559.836,control
02/06/2012 14:15,0,423.6,control
02/06/2012 14:45,0,420.469,control
02/06/2012 15:15,0,268.516,control
02/06/2012 15:45,0,337.508,control
02/06/2012 16:15,0,151.505,control
02/06/2012 16:45,0,214.148,control
02/06/2012 17:15,0,147.356,control
02/06/2012 17:45,0,65.1063,control
02/06/2012 18:15,0,52.1994,control
02/06/2012 18:45,0,22.801,control
02/06/2012 19:15,0,13.7421,control
02/06/2012 19:45,0,-5.51911,control
02/06/2012 20:15,0,-11.4541,control
02/06/2012 20:45,0,-14.5043,control
02/06/2012 21:15,0,-14.7111,control
02/06/2012 21:45,0,-15.1422,control
02/06/2012 22:15,0,-16.9303,control
02/06/2012 22:45,0,-16.0563,control
02/06/2012 23:15,0,-17.6719,control
02/06/2012 23:45,0,-22.9651,control
03/06/2012 00:15,0,-25.8003,control
03/06/2012 00:45,0,-70.9015,control
03/06/2012 01:15,0,-77.0655,control
03/06/2012 01:45,0,-76.8893,control
03/06/2012 02:15,0,-76.7679,control
03/06/2012 02:45,0,-74.5002,control
03/06/2012 03:15,0,-69.1997,control
03/06/2012 03:45,0,-54.4813,control
03/06/2012 04:15,0,-36.0608,control
03/06/2012 04:45,0,13.1789,control
03/06/2012 05:15,0,58.8821,control
03/06/2012 05:45,0,100.648,control
03/06/2012 06:15,0,151.176,control
03/06/2012 06:45,0,182.186,control
03/06/2012 07:15,0,191.042,control
03/06/2012 07:45,0,216.095,control
03/06/2012 08:15,0,190.75,control
03/06/2012 08:45,0,321.652,control
03/06/2012 09:15,0,199.824,control
03/06/2012 09:45,0,182.461,control
03/06/2012 10:15,0,281.831,control
03/06/2012 10:45,0,419.209,control
03/06/2012 11:15,0,215.307,control
03/06/2012 11:45,0,197.232,control
03/06/2012 12:15,0,360.003,control
03/06/2012 12:45,0,447.874,control
03/06/2012 13:15,0,180.994,control
03/06/2012 13:45,0,231.353,control
03/06/2012 14:15,0,120.842,control
03/06/2012 14:45,0,68.6444,control
03/06/2012 15:15,0,109.582,control
03/06/2012 15:45,0,107.624,control
03/06/2012 16:15,0,148.43,control
03/06/2012 16:45,0,59.5444,control
03/06/2012 17:15,0,28.5087,control
03/06/2012 17:45,0,54.0156,control
03/06/2012 18:15,0,40.3267,control
03/06/2012 18:45,0,19.6164,control
03/06/2012 19:15,0,-11.3882,control
03/06/2012 19:45,0,-29.8213,control
03/06/2012 20:15,0,-57.6174,control
03/06/2012 20:45,0,-35.0467,control
03/06/2012 21:15,1.624,-40.6069,control
03/06/2012 21:45,0.203,-73.5758,control
03/06/2012 22:15,0,-68.3443,control
03/06/2012 22:45,0,-75.3113,control
03/06/2012 23:15,0,-77.1937,control
03/06/2012 23:45,0,-83.819,control
04/06/2012 00:15,0,-67.7298,control
04/06/2012 00:45,0,-69.4525,control
04/06/2012 01:15,0.203,-69.5552,control
04/06/2012 01:45,0,-68.0092,control
04/06/2012 02:15,0,-59.265,control
04/06/2012 02:45,0,-63.9321,control
04/06/2012 03:15,0,-63.0408,control
04/06/2012 03:45,0,-57.891,control
04/06/2012 04:15,0,-48.5333,control
04/06/2012 04:45,0,-7.5014,control
04/06/2012 05:15,0,19.8409,control
04/06/2012 05:45,0,129.666,control
04/06/2012 06:15,0,196.968,control
04/06/2012 06:45,0,161.675,control
04/06/2012 07:15,0,163.85,control
04/06/2012 07:45,0,291.501,control
04/06/2012 08:15,0,397.109,control
04/06/2012 08:45,0,271.394,control
04/06/2012 09:15,0,202.638,control
04/06/2012 09:45,0,233.68,control
04/06/2012 10:15,0,472.525,control
04/06/2012 10:45,0,391.046,control
04/06/2012 11:15,0,402.439,control
04/06/2012 11:45,0,350.163,control
04/06/2012 12:15,0,432.257,control
04/06/2012 12:45,0,435.776,control
04/06/2012 13:15,0,538.742,control
04/06/2012 13:45,0,243.154,control
04/06/2012 14:15,0,467.884,control
04/06/2012 14:45,0,187.887,control
04/06/2012 15:15,0,223.925,control
04/06/2012 15:45,0,123.205,control
04/06/2012 16:15,0,76.0295,control
04/06/2012 16:45,0,84.2446,control
04/06/2012 17:15,0,53.5905,control
04/06/2012 17:45,0,43.5686,control
04/06/2012 18:15,0,26.9793,control
04/06/2012 18:45,0,1.55067,control
04/06/2012 19:15,0,-9.62484,control
04/06/2012 19:45,0,-8.15533,control
04/06/2012 20:15,0,-14.4449,control
04/06/2012 20:45,0,-15.835,control
04/06/2012 21:15,0,-34.2827,control
04/06/2012 21:45,0,-25.9477,control
04/06/2012 22:15,0,-35.4847,control
04/06/2012 22:45,0,-70.2599,control
04/06/2012 23:15,0,-70.7235,control
04/06/2012 23:45,0,-73.1078,control
05/06/2012 00:15,0,-72.9699,control
05/06/2012 00:45,0,-70.6639,control
05/06/2012 01:15,0,-59.8653,control
05/06/2012 01:45,0,-26.3133,control
05/06/2012 02:15,0,-52.8876,control
05/06/2012 02:45,0,-48.1144,control
05/06/2012 03:15,0,-57.7381,control
05/06/2012 03:45,0,-50.3551,control
05/06/2012 04:15,0,-28.4042,control
05/06/2012 04:45,0,-16.528,control
05/06/2012 05:15,0,16.0693,control
05/06/2012 05:45,0,58.836,control
05/06/2012 06:15,0,89.6883,control
05/06/2012 06:45,0,175.74,control
05/06/2012 07:15,0,255.809,control
05/06/2012 07:45,0,331.136,control
05/06/2012 08:15,0,208.417,control
05/06/2012 08:45,0,142.728,control
05/06/2012 09:15,0,186.496,control
05/06/2012 09:45,0,167.384,control
05/06/2012 10:15,0,210.76,control
05/06/2012 10:45,0,111.193,control
05/06/2012 11:15,0,174.19,control
05/06/2012 11:45,0,172.478,control
05/06/2012 12:15,0,52.6813,control
05/06/2012 12:45,0,159.489,control
05/06/2012 13:15,0,147.075,control
05/06/2012 13:45,0,260.468,control
05/06/2012 14:15,0,91.9327,control
05/06/2012 14:45,0,56.7801,control
05/06/2012 15:15,0,81.8922,control
05/06/2012 15:45,0,79.0763,control
05/06/2012 16:15,0,161.803,control
05/06/2012 16:45,0,127.168,control
05/06/2012 17:15,0,84.5876,control
05/06/2012 17:45,0,41.3757,control
05/06/2012 18:15,0,29.8736,control
05/06/2012 18:45,0,27.413,control
05/06/2012 19:15,0,13.0523,control
05/06/2012 19:45,0,4.99881,control
05/06/2012 20:15,0,-10.5773,control
05/06/2012 20:45,0,-16.6095,control
05/06/2012 21:15,0,-16.0339,control
05/06/2012 21:45,0,-17.8727,control
05/06/2012 22:15,0,-19.8881,control
05/06/2012 22:45,0,-11.6502,control
05/06/2012 23:15,0,-10.4153,control
05/06/2012 23:45,0,-12.3417,control
06/06/2012 00:15,0,-16.5617,control
06/06/2012 00:45,0.203,-15.0017,control
06/06/2012 01:15,0,-15.4908,control
06/06/2012 01:45,0,-11.8688,control
06/06/2012 02:15,0,-8.34741,control
06/06/2012 02:45,0.203,-7.99034,control
06/06/2012 03:15,0,-8.01875,control
06/06/2012 03:45,0,-3.19659,control
06/06/2012 04:15,0,0.27469,control
06/06/2012 04:45,0,1.43291,control
06/06/2012 05:15,0.203,4.76401,control
06/06/2012 05:45,0,6.89892,control
06/06/2012 06:15,0,7.29562,control
06/06/2012 06:45,0.203,8.95924,control
06/06/2012 07:15,0.406,19.3907,control
06/06/2012 07:45,0.203,24.9236,control
06/06/2012 08:15,0.203,38.4481,control
06/06/2012 08:45,0.203,70.6841,control
06/06/2012 09:15,0.406,87.8417,control
06/06/2012 09:45,0.203,80.5278,control
06/06/2012 10:15,0.203,141.141,control
06/06/2012 10:45,0.406,118.049,control
06/06/2012 11:15,0.203,118.224,control
06/06/2012 11:45,0,151.661,control
06/06/2012 12:15,0.203,137.959,control
06/06/2012 12:45,0.609,92.3428,control
06/06/2012 13:15,0.406,95.3297,control
06/06/2012 13:45,0.406,71.1466,control
06/06/2012 14:15,0.203,44.6019,control
06/06/2012 14:45,0.406,45.034,control
06/06/2012 15:15,0.609,28.9372,control
06/06/2012 15:45,0.609,40.7426,control
06/06/2012 16:15,0.406,57.8297,control
06/06/2012 16:45,0.812,47.6237,control
06/06/2012 17:15,0.406,64.7871,control
06/06/2012 17:45,0,83.7546,control
06/06/2012 18:15,0.203,60.3292,control
06/06/2012 18:45,0,30.5411,control
06/06/2012 19:15,0,22.2015,control
06/06/2012 19:45,0,7.15067,control
06/06/2012 20:15,0,-14.6146,control
06/06/2012 20:45,0,-14.806,control
06/06/2012 21:15,0,-13.4176,control
06/06/2012 21:45,0,-35.5042,control
06/06/2012 22:15,0,-23.6244,control
06/06/2012 22:45,0,-47.3323,control
06/06/2012 23:15,0,-58.6723,control
06/06/2012 23:45,0,-20.0773,control
07/06/2012 00:15,0,-0.83586,control
07/06/2012 00:45,0,-6.01686,control
07/06/2012 01:15,0,-5.39014,control
07/06/2012 01:45,0,-4.10084,control
07/06/2012 02:15,0,-5.03316,control
07/06/2012 02:45,0,-3.46996,control
07/06/2012 03:15,0,-29.143,control
07/06/2012 03:45,0,-56.1758,control
07/06/2012 04:15,0,-44.7253,control
07/06/2012 04:45,0.203,13.9667,control
07/06/2012 05:15,0,40.0098,control
07/06/2012 05:45,0,76.8185,control
07/06/2012 06:15,0,130.669,control
07/06/2012 06:45,0,125.719,control
07/06/2012 07:15,0,145.601,control
07/06/2012 07:45,0,178.422,control
07/06/2012 08:15,0,287.181,control
07/06/2012 08:45,0,306.681,control
07/06/2012 09:15,0,238.299,control
07/06/2012 09:45,0,247.314,control
07/06/2012 10:15,0,94.5148,control
07/06/2012 10:45,0,176.508,control
07/06/2012 11:15,0,154.689,control
07/06/2012 11:45,0,190.256,control
07/06/2012 12:15,0,102.687,control
07/06/2012 12:45,0,156.455,control
07/06/2012 13:15,0,131.097,control
07/06/2012 13:45,0,264.754,control
07/06/2012 14:15,0,104.593,control
07/06/2012 14:45,0,205.459,control
07/06/2012 15:15,0,108.301,control
07/06/2012 15:45,0,85.1696,control
07/06/2012 16:15,0,111.349,control
07/06/2012 16:45,0,69.3757,control
07/06/2012 17:15,0,31.0821,control
07/06/2012 17:45,0.203,3.12407,control
07/06/2012 18:15,0,8.52144,control
07/06/2012 18:45,0.203,6.99543,control
07/06/2012 19:15,0,-5.91204,control
07/06/2012 19:45,0,-5.57821,control
07/06/2012 20:15,0,-6.51544,control
07/06/2012 20:45,0,-6.92552,control
07/06/2012 21:15,0.203,-7.06291,control
07/06/2012 21:45,0,-14.7643,control
07/06/2012 22:15,0.203,-9.99203,control
07/06/2012 22:45,0.406,-7.02085,control
07/06/2012 23:15,0.609,-6.33506,control
07/06/2012 23:45,0.203,-5.72294,control
08/06/2012 00:15,0.609,-6.93512,control
08/06/2012 00:45,0.406,-8.7035,control
08/06/2012 01:15,0.406,-10.1287,control
08/06/2012 01:45,0.203,-9.87955,control
08/06/2012 02:15,0.609,-9.7341,control
08/06/2012 02:45,0,-10.3189,control
08/06/2012 03:15,0.203,-10.1984,control
08/06/2012 03:45,0.203,-9.09498,control
08/06/2012 04:15,0.406,-7.54187,control
08/06/2012 04:45,0.812,-5.30978,control
08/06/2012 05:15,0.406,0.70052,control
08/06/2012 05:45,0.203,7.78908,control
08/06/2012 06:15,0.812,12.5756,control
08/06/2012 06:45,0.203,14.3888,control
08/06/2012 07:15,0,17.986,control
08/06/2012 07:45,0,23.5217,control
08/06/2012 08:15,0.203,30.7745,control
08/06/2012 08:45,0,48.5422,control
08/06/2012 09:15,0,65.0989,control
08/06/2012 09:45,0,71.9229,control
08/06/2012 10:15,0,117.452,control
08/06/2012 10:45,0,195.849,control
08/06/2012 11:15,0,121.209,control
08/06/2012 11:45,0,131.732,control
08/06/2012 12:15,0,125.139,control
08/06/2012 12:45,0,132.594,control
08/06/2012 13:15,0,111.438,control
08/06/2012 13:45,0,62.665,control
08/06/2012 14:15,0,128.336,control
08/06/2012 14:45,0,215.29,control
08/06/2012 15:15,0,183.124,control
08/06/2012 15:45,0,79.6475,control
08/06/2012 16:15,0,174.665,control
08/06/2012 16:45,0,61.4466,control
08/06/2012 17:15,0,46.5284,control
08/06/2012 17:45,0,73.7125,control
08/06/2012 18:15,0,62.8166,control
08/06/2012 18:45,0,38.7396,control
08/06/2012 19:15,0,23.7044,control
08/06/2012 19:45,0,-13.707,control
08/06/2012 20:15,0,-47.5818,control
08/06/2012 20:45,0,-32.2681,control
08/06/2012 21:15,0,-27.5454,control
08/06/2012 21:45,0,-42.3189,control
08/06/2012 22:15,0,-25.3771,control
08/06/2012 22:45,0,-10.4844,control
08/06/2012 23:15,0,-10.3716,control
08/06/2012 23:45,0,-10.9285,control
09/06/2012 00:15,0,-12.8879,control
09/06/2012 00:45,0,-13.3621,control
09/06/2012 01:15,0,-13.7059,control
09/06/2012 01:45,0,-12.0975,control
09/06/2012 02:15,0,-13.0398,control
09/06/2012 02:45,0,-12.8841,control
09/06/2012 03:15,0,-12.0094,control
09/06/2012 03:45,0,-8.30643,control
09/06/2012 04:15,0,-5.31429,control
09/06/2012 04:45,0,-1.85565,control
09/06/2012 05:15,0,14.4259,control
09/06/2012 05:45,0,15.6053,control
09/06/2012 06:15,0,81.0384,control
09/06/2012 06:45,0,159.548,control
09/06/2012 07:15,0,103.105,control
09/06/2012 07:45,0,256.86,control
09/06/2012 08:15,0,182.38,control
09/06/2012 08:45,0,204.934,control
09/06/2012 09:15,0,208.882,control
09/06/2012 09:45,0,299.578,control
09/06/2012 10:15,0,218.72,control
09/06/2012 10:45,0,225.514,control
09/06/2012 11:15,0,271.432,control
09/06/2012 11:45,0,271.071,control
09/06/2012 12:15,0,416.684,control
09/06/2012 12:45,0,278.979,control
09/06/2012 13:15,0,295.908,control
09/06/2012 13:45,0,303.281,control
09/06/2012 14:15,0,385.22,control
09/06/2012 14:45,0,293.98,control
09/06/2012 15:15,0,289.24,control
09/06/2012 15:45,0,318.619,control
09/06/2012 16:15,0,244.466,control
09/06/2012 16:45,0,114.084,control
09/06/2012 17:15,0,102.718,control
09/06/2012 17:45,0,59.2301,control
09/06/2012 18:15,0,42.5805,control
09/06/2012 18:45,0,19.2257,control
09/06/2012 19:15,0,0.92103,control
09/06/2012 19:45,0.203,-23.2271,control
09/06/2012 20:15,0,-14.0922,control
09/06/2012 20:45,0,-21.2547,control
09/06/2012 21:15,1.421,-21.6957,control
09/06/2012 21:45,0.406,-23.5274,control
09/06/2012 22:15,0,-24.2057,control
09/06/2012 22:45,0,-20.0452,control
09/06/2012 23:15,0,-17.2148,control
09/06/2012 23:45,0.203,-13.3123,control
10/06/2012 00:15,0.203,-11.1793,control
10/06/2012 00:45,0.203,-10.0144,control
10/06/2012 01:15,0,-10.0021,control
10/06/2012 01:45,0,-7.71001,control
10/06/2012 02:15,0,-4.09812,control
10/06/2012 02:45,0,-3.1186,control
10/06/2012 03:15,0.203,-2.00859,control
10/06/2012 03:45,0,-0.40526,control
10/06/2012 04:15,0,2.30252,control
10/06/2012 04:45,0,5.44708,control
10/06/2012 05:15,0,7.48226,control
10/06/2012 05:45,0,17.7441,control
10/06/2012 06:15,0,25.7228,control
10/06/2012 06:45,0,30.5802,control
10/06/2012 07:15,0,36.5614,control
10/06/2012 07:45,0,36.2313,control
10/06/2012 08:15,0,45.3841,control
10/06/2012 08:45,0.203,41.7436,control
10/06/2012 09:15,0,55.4842,control
10/06/2012 09:45,0,72.3139,control
10/06/2012 10:15,0,60.2366,control
10/06/2012 10:45,0.406,60.157,control
10/06/2012 11:15,0,96.7534,control
10/06/2012 11:45,0.203,143.053,control
10/06/2012 12:15,0,177.472,control
10/06/2012 12:45,0,170.985,control
10/06/2012 13:15,0,136.279,control
10/06/2012 13:45,0,136.437,control
10/06/2012 14:15,0,138.053,control
10/06/2012 14:45,0,125.682,control
10/06/2012 15:15,0,86.8574,control
10/06/2012 15:45,0,141.752,control
10/06/2012 16:15,0,114.676,control
10/06/2012 16:45,0,45.2316,control
10/06/2012 17:15,0,18.8256,control
10/06/2012 17:45,0,18.1786,control
10/06/2012 18:15,0,15.5003,control
10/06/2012 18:45,0,21.0972,control
10/06/2012 19:15,0,3.30382,control
10/06/2012 19:45,0,2.27714,control
10/06/2012 20:15,0,-2.38162,control
10/06/2012 20:45,0,-3.85721,control
10/06/2012 21:15,0,-3.51014,control
10/06/2012 21:45,0,-3.19733,control
10/06/2012 22:15,0.203,-3.32527,control
10/06/2012 22:45,0,-3.40375,control
10/06/2012 23:15,0,-3.55318,control
10/06/2012 23:45,0.203,-4.73976,control
11/06/2012 00:15,0,-7.18152,control
11/06/2012 00:45,0.203,-10.1756,control
11/06/2012 01:15,0,-13.164,control
11/06/2012 01:45,0,-10.8111,control
11/06/2012 02:15,0,-10.3885,control
11/06/2012 02:45,0.203,-11.9405,control
11/06/2012 03:15,0,-12.3813,control
11/06/2012 03:45,0.203,-7.52272,control
11/06/2012 04:15,0,-1.47984,control
11/06/2012 04:45,0.203,4.91364,control
11/06/2012 05:15,0.203,10.8534,control
11/06/2012 05:45,0,25.1369,control
11/06/2012 06:15,0.406,37.3381,control
11/06/2012 06:45,0.406,45.4753,control
11/06/2012 07:15,0,77.3,control
11/06/2012 07:45,0,78.6686,control
11/06/2012 08:15,0,104.804,control
11/06/2012 08:45,0,147.902,control
11/06/2012 09:15,0,202.053,control
11/06/2012 09:45,0,127.489,control
11/06/2012 10:15,0,137.657,control
11/06/2012 10:45,0,108.406,control
11/06/2012 11:15,0,113.27,control
11/06/2012 11:45,0,175.256,control
11/06/2012 12:15,0,180.249,control
11/06/2012 12:45,0,275.321,control
11/06/2012 13:15,0,141.45,control
11/06/2012 13:45,0,109.968,control
11/06/2012 14:15,0,51.7159,control
11/06/2012 14:45,0,59.8494,control
11/06/2012 15:15,0,59.8704,control
11/06/2012 15:45,0,67.5343,control
11/06/2012 16:15,0,64.0133,control
11/06/2012 16:45,0,28.6855,control
11/06/2012 17:15,0,18.4305,control
11/06/2012 17:45,0,11.1391,control
11/06/2012 18:15,0,18.9645,control
11/06/2012 18:45,0,16.6851,control
11/06/2012 19:15,0,11.4918,control
11/06/2012 19:45,0,-5.34718,control
11/06/2012 20:15,0.203,-12.2119,control
11/06/2012 20:45,0,-16.762,control
11/06/2012 21:15,0,-28.9449,control
11/06/2012 21:45,0,-21.9594,control
11/06/2012 22:15,0,-24.5584,control
11/06/2012 22:45,0,-39.0393,control
11/06/2012 23:15,0,-49.7025,control
11/06/2012 23:45,0,-63.3903,control
12/06/2012 00:15,0.203,-55.0496,control
12/06/2012 00:45,0,-49.4894,control
12/06/2012 01:15,0,-50.4761,control
12/06/2012 01:45,0,-55.0888,control
12/06/2012 02:15,0,-60.851,control
12/06/2012 02:45,0,-24.7857,control
12/06/2012 03:15,0,-12.9005,control
12/06/2012 03:45,0,-0.67659,control
12/06/2012 04:15,0,16.4789,control
12/06/2012 04:45,0,29.5624,control
12/06/2012 05:15,0,50.1285,control
12/06/2012 05:45,0,59.1891,control
12/06/2012 06:15,0,61.4161,control
12/06/2012 06:45,0,158.67,control
12/06/2012 07:15,0,93.2642,control
12/06/2012 07:45,0,39.0611,control
12/06/2012 08:15,0,76.5103,control
12/06/2012 08:45,0,220.061,control
12/06/2012 09:15,0,315.791,control
12/06/2012 09:45,0,334.549,control
12/06/2012 10:15,0,310.991,control
12/06/2012 10:45,0,487.657,control
12/06/2012 11:15,0,130.433,control
12/06/2012 11:45,0,273.914,control
12/06/2012 12:15,0,144.838,control
12/06/2012 12:45,0,97.6396,control
12/06/2012 13:15,0,389.953,control
12/06/2012 13:45,0,325.54,control
12/06/2012 14:15,0,179.81,control
12/06/2012 14:45,0,315.091,control
12/06/2012 15:15,0,193.774,control
12/06/2012 15:45,0,100.784,control
12/06/2012 16:15,0,110.454,control
12/06/2012 16:45,0,79.9462,control
12/06/2012 17:15,0,72.3307,control
12/06/2012 17:45,0,54.9415,control
12/06/2012 18:15,0,7.24483,control
